"","ID","PartnerPolicy","Trial","Intentions_RT","Correct","Incorrect","Real_Answer","Agency","HI","SI","Final_Guess","Control","Game","CumulativeCor","Propab","Proprel","Sum","PercentageCor","Age","Education","Ethnicity","Religion","Sex","BigLadder","ComLadder","Persec","SocRef","CD","IA","IN","UE","BOLIFEtot","ICARTot","ICARrt","Response","Type1","Type2","Option1_PPT","Option1_Partner","Option2_PPT","Option2_Partner","Diff1","Diff2","Choice","ChoiceAction"
"5545","5e3326095a41122f66244612","Prosocial",1,4538.10999999996,1,0,"Option 1",87,NA,NA,NA,1,"Choose",1,0.0555555555555556,1,16,0.888888888888889,40,"College/Sixth Form (A level or equivalent)","English/Welsh/Scottish/Northern Irish/British","Atheist","Female",15,6,0,3,4,5,3,1,13,6,23186.33,1,"Prosocial","Individual",8,8,10,5,0,5,"Prosocial",1
"5546","5e3326095a41122f66244612","Prosocial",2,7394.25,1,0,"Option 2",87,NA,NA,NA,1,"Choose",2,0.111111111111111,1,16,0.888888888888889,40,"College/Sixth Form (A level or equivalent)","English/Welsh/Scottish/Northern Irish/British","Atheist","Female",15,6,0,3,4,5,3,1,13,6,23186.33,2,"Competative","Prosocial",10,5,10,10,0,5,"Prosocial",1
"5547","5e3326095a41122f66244612","Prosocial",3,2277.45499999997,1,0,"Option 2",87,NA,NA,NA,1,"Choose",3,0.166666666666667,1,16,0.888888888888889,40,"College/Sixth Form (A level or equivalent)","English/Welsh/Scottish/Northern Irish/British","Atheist","Female",15,6,0,3,4,5,3,1,13,6,23186.33,2,"Competative","Prosocial",8,5,8,8,0,3,"Prosocial",1
"5548","5e3326095a41122f66244612","Prosocial",4,5749.60499999998,1,0,"Option 1",87,NA,NA,NA,1,"Choose",4,0.222222222222222,1,16,0.888888888888889,40,"College/Sixth Form (A level or equivalent)","English/Welsh/Scottish/Northern Irish/British","Atheist","Female",15,6,0,3,4,5,3,1,13,6,23186.33,1,"Prosocial","Competative",6,6,6,2,0,4,"Prosocial",1
"5549","5e3326095a41122f66244612","Prosocial",5,2731.89500000002,1,0,"Option 1",87,NA,NA,NA,1,"Choose",5,0.277777777777778,1,16,0.888888888888889,40,"College/Sixth Form (A level or equivalent)","English/Welsh/Scottish/Northern Irish/British","Atheist","Female",15,6,0,3,4,5,3,1,13,6,23186.33,1,"Prosocial","Competative",7,7,7,2,0,5,"Prosocial",1
"5550","5e3326095a41122f66244612","Prosocial",6,8717.67,1,0,"Option 2",87,NA,NA,NA,1,"Choose",6,0.333333333333333,1,16,0.888888888888889,40,"College/Sixth Form (A level or equivalent)","English/Welsh/Scottish/Northern Irish/British","Atheist","Female",15,6,0,3,4,5,3,1,13,6,23186.33,2,"Competative","Individual",6,2,8,5,4,3,"Individual",2
"5551","5e3326095a41122f66244612","Prosocial",7,2321.34500000002,1,0,"Option 1",87,NA,NA,NA,1,"Choose",7,0.388888888888889,1,16,0.888888888888889,40,"College/Sixth Form (A level or equivalent)","English/Welsh/Scottish/Northern Irish/British","Atheist","Female",15,6,0,3,4,5,3,1,13,6,23186.33,1,"Prosocial","Individual",7,7,10,5,0,5,"Prosocial",1
"5552","5e3326095a41122f66244612","Prosocial",8,2446.10000000001,1,0,"Option 2",87,NA,NA,NA,1,"Choose",8,0.444444444444444,1,16,0.888888888888889,40,"College/Sixth Form (A level or equivalent)","English/Welsh/Scottish/Northern Irish/British","Atheist","Female",15,6,0,3,4,5,3,1,13,6,23186.33,2,"Individual","Prosocial",12,5,9,9,0,7,"Prosocial",1
"5553","5e3326095a41122f66244612","Prosocial",9,7497.52500000005,0,1,"Option 2",87,NA,NA,NA,1,"Choose",8,0.444444444444444,0.888888888888889,16,0.888888888888889,40,"College/Sixth Form (A level or equivalent)","English/Welsh/Scottish/Northern Irish/British","Atheist","Female",15,6,0,3,4,5,3,1,13,6,23186.33,1,"Competative","Individual",10,6,8,2,6,4,"Competative",3
"5554","5e3326095a41122f66244612","Prosocial",10,2303.76999999999,1,0,"Option 2",87,NA,NA,NA,1,"Choose",9,0.5,0.9,16,0.888888888888889,40,"College/Sixth Form (A level or equivalent)","English/Welsh/Scottish/Northern Irish/British","Atheist","Female",15,6,0,3,4,5,3,1,13,6,23186.33,2,"Individual","Prosocial",12,5,8,8,0,7,"Prosocial",1
"5555","5e3326095a41122f66244612","Prosocial",11,6776.705,1,0,"Option 2",87,NA,NA,NA,1,"Choose",10,0.555555555555556,0.909090909090909,16,0.888888888888889,40,"College/Sixth Form (A level or equivalent)","English/Welsh/Scottish/Northern Irish/British","Atheist","Female",15,6,0,3,4,5,3,1,13,6,23186.33,2,"Individual","Prosocial",12,5,10,10,0,7,"Prosocial",1
"5556","5e3326095a41122f66244612","Prosocial",12,2706.28,1,0,"Option 2",87,NA,NA,NA,1,"Choose",11,0.611111111111111,0.916666666666667,16,0.888888888888889,40,"College/Sixth Form (A level or equivalent)","English/Welsh/Scottish/Northern Irish/British","Atheist","Female",15,6,0,3,4,5,3,1,13,6,23186.33,2,"Competative","Prosocial",9,5,9,9,0,4,"Prosocial",1
"5557","5e3326095a41122f66244612","Prosocial",13,3596.66499999996,1,0,"Option 1",87,NA,NA,NA,1,"Choose",12,0.666666666666667,0.923076923076923,16,0.888888888888889,40,"College/Sixth Form (A level or equivalent)","English/Welsh/Scottish/Northern Irish/British","Atheist","Female",15,6,0,3,4,5,3,1,13,6,23186.33,1,"Prosocial","Individual",6,6,10,5,0,5,"Prosocial",1
"5558","5e3326095a41122f66244612","Prosocial",14,5983.95,1,0,"Option 2",87,NA,NA,NA,1,"Choose",13,0.722222222222222,0.928571428571429,16,0.888888888888889,40,"College/Sixth Form (A level or equivalent)","English/Welsh/Scottish/Northern Irish/British","Atheist","Female",15,6,0,3,4,5,3,1,13,6,23186.33,2,"Competative","Individual",7,2,8,5,5,3,"Individual",2
"5559","5e3326095a41122f66244612","Prosocial",15,4610.12999999998,1,0,"Option 2",87,NA,NA,NA,1,"Choose",14,0.777777777777778,0.933333333333333,16,0.888888888888889,40,"College/Sixth Form (A level or equivalent)","English/Welsh/Scottish/Northern Irish/British","Atheist","Female",15,6,0,3,4,5,3,1,13,6,23186.33,2,"Competative","Individual",8,2,9,5,6,4,"Individual",2
"5560","5e3326095a41122f66244612","Prosocial",16,10881.63,1,0,"Option 2",87,NA,NA,NA,1,"Choose",15,0.833333333333333,0.9375,16,0.888888888888889,40,"College/Sixth Form (A level or equivalent)","English/Welsh/Scottish/Northern Irish/British","Atheist","Female",15,6,0,3,4,5,3,1,13,6,23186.33,2,"Competative","Individual",12,6,10,2,8,6,"Individual",2
"5561","5e3326095a41122f66244612","Prosocial",17,2088.41500000001,1,0,"Option 1",87,NA,NA,NA,1,"Choose",16,0.888888888888889,0.941176470588235,16,0.888888888888889,40,"College/Sixth Form (A level or equivalent)","English/Welsh/Scottish/Northern Irish/British","Atheist","Female",15,6,0,3,4,5,3,1,13,6,23186.33,1,"Prosocial","Competative",8,8,8,2,0,6,"Prosocial",1
"5562","5e3326095a41122f66244612","Prosocial",18,6338.73499999999,0,1,"Option 2",87,NA,NA,NA,1,"Choose",16,0.888888888888889,0.888888888888889,16,0.888888888888889,40,"College/Sixth Form (A level or equivalent)","English/Welsh/Scottish/Northern Irish/British","Atheist","Female",15,6,0,3,4,5,3,1,13,6,23186.33,1,"Competative","Individual",11,6,9,2,7,5,"Competative",3
"5563","5e34a2c2f1319b4763f82289","Competative",1,6523.58499995898,0,1,"Option 2",41,NA,NA,NA,1,"Choose",0,0,0,14,0.777777777777778,40,"Postgraduate Degree (e.g. MA; MSc)","""White""","Agnostic","Female",48,47,0,1,3,5,1,4,13,3,14369.72,1,"Competative","Individual",11,6,9,2,7,5,"Competative",3
"5564","5e34a2c2f1319b4763f82289","Competative",2,3234.1449999949,1,0,"Option 1",41,NA,NA,NA,1,"Choose",1,0.0555555555555556,0.5,14,0.777777777777778,40,"Postgraduate Degree (e.g. MA; MSc)","""White""","Agnostic","Female",48,47,0,1,3,5,1,4,13,3,14369.72,1,"Prosocial","Individual",7,7,10,5,0,5,"Prosocial",1
"5565","5e34a2c2f1319b4763f82289","Competative",3,2478.81499992218,0,1,"Option 2",41,NA,NA,NA,1,"Choose",1,0.0555555555555556,0.333333333333333,14,0.777777777777778,40,"Postgraduate Degree (e.g. MA; MSc)","""White""","Agnostic","Female",48,47,0,1,3,5,1,4,13,3,14369.72,1,"Individual","Prosocial",12,5,10,10,0,7,"Individual",2
"5566","5e34a2c2f1319b4763f82289","Competative",4,3481.2399999937,1,0,"Option 2",41,NA,NA,NA,1,"Choose",2,0.111111111111111,0.5,14,0.777777777777778,40,"Postgraduate Degree (e.g. MA; MSc)","""White""","Agnostic","Female",48,47,0,1,3,5,1,4,13,3,14369.72,2,"Competative","Individual",6,2,8,5,4,3,"Individual",2
"5567","5e34a2c2f1319b4763f82289","Competative",5,2320.70999999996,1,0,"Option 1",41,NA,NA,NA,1,"Choose",3,0.166666666666667,0.6,14,0.777777777777778,40,"Postgraduate Degree (e.g. MA; MSc)","""White""","Agnostic","Female",48,47,0,1,3,5,1,4,13,3,14369.72,1,"Prosocial","Competative",8,8,8,2,0,6,"Prosocial",1
"5568","5e34a2c2f1319b4763f82289","Competative",6,1773.50000001024,1,0,"Option 2",41,NA,NA,NA,1,"Choose",4,0.222222222222222,0.666666666666667,14,0.777777777777778,40,"Postgraduate Degree (e.g. MA; MSc)","""White""","Agnostic","Female",48,47,0,1,3,5,1,4,13,3,14369.72,2,"Competative","Prosocial",9,5,9,9,0,4,"Prosocial",1
"5569","5e34a2c2f1319b4763f82289","Competative",7,2530.52999998908,1,0,"Option 1",41,NA,NA,NA,1,"Choose",5,0.277777777777778,0.714285714285714,14,0.777777777777778,40,"Postgraduate Degree (e.g. MA; MSc)","""White""","Agnostic","Female",48,47,0,1,3,5,1,4,13,3,14369.72,1,"Prosocial","Individual",8,8,10,5,0,5,"Prosocial",1
"5570","5e34a2c2f1319b4763f82289","Competative",8,3003.41999996454,0,1,"Option 2",41,NA,NA,NA,1,"Choose",5,0.277777777777778,0.625,14,0.777777777777778,40,"Postgraduate Degree (e.g. MA; MSc)","""White""","Agnostic","Female",48,47,0,1,3,5,1,4,13,3,14369.72,1,"Competative","Individual",10,6,8,2,6,4,"Competative",3
"5571","5e34a2c2f1319b4763f82289","Competative",9,3080.45500004664,1,0,"Option 2",41,NA,NA,NA,1,"Choose",6,0.333333333333333,0.666666666666667,14,0.777777777777778,40,"Postgraduate Degree (e.g. MA; MSc)","""White""","Agnostic","Female",48,47,0,1,3,5,1,4,13,3,14369.72,2,"Competative","Individual",8,2,9,5,6,4,"Individual",2
"5572","5e34a2c2f1319b4763f82289","Competative",10,33127.1399999969,1,0,"Option 1",41,NA,NA,NA,1,"Choose",7,0.388888888888889,0.7,14,0.777777777777778,40,"Postgraduate Degree (e.g. MA; MSc)","""White""","Agnostic","Female",48,47,0,1,3,5,1,4,13,3,14369.72,1,"Prosocial","Competative",7,7,7,2,0,5,"Prosocial",1
"5573","5e34a2c2f1319b4763f82289","Competative",11,2675.39999994915,1,0,"Option 1",41,NA,NA,NA,1,"Choose",8,0.444444444444444,0.727272727272727,14,0.777777777777778,40,"Postgraduate Degree (e.g. MA; MSc)","""White""","Agnostic","Female",48,47,0,1,3,5,1,4,13,3,14369.72,1,"Prosocial","Individual",6,6,10,5,0,5,"Prosocial",1
"5574","5e34a2c2f1319b4763f82289","Competative",12,1384.07499995083,1,0,"Option 2",41,NA,NA,NA,1,"Choose",9,0.5,0.75,14,0.777777777777778,40,"Postgraduate Degree (e.g. MA; MSc)","""White""","Agnostic","Female",48,47,0,1,3,5,1,4,13,3,14369.72,2,"Individual","Prosocial",12,5,8,8,0,7,"Prosocial",1
"5575","5e34a2c2f1319b4763f82289","Competative",13,3142.63999997638,1,0,"Option 2",41,NA,NA,NA,1,"Choose",10,0.555555555555556,0.769230769230769,14,0.777777777777778,40,"Postgraduate Degree (e.g. MA; MSc)","""White""","Agnostic","Female",48,47,0,1,3,5,1,4,13,3,14369.72,2,"Competative","Prosocial",10,5,10,10,0,5,"Prosocial",1
"5576","5e34a2c2f1319b4763f82289","Competative",14,1242.10000003222,1,0,"Option 1",41,NA,NA,NA,1,"Choose",11,0.611111111111111,0.785714285714286,14,0.777777777777778,40,"Postgraduate Degree (e.g. MA; MSc)","""White""","Agnostic","Female",48,47,0,1,3,5,1,4,13,3,14369.72,1,"Prosocial","Competative",6,6,6,2,0,4,"Prosocial",1
"5577","5e34a2c2f1319b4763f82289","Competative",15,1154.60999996867,1,0,"Option 2",41,NA,NA,NA,1,"Choose",12,0.666666666666667,0.8,14,0.777777777777778,40,"Postgraduate Degree (e.g. MA; MSc)","""White""","Agnostic","Female",48,47,0,1,3,5,1,4,13,3,14369.72,2,"Individual","Prosocial",12,5,9,9,0,7,"Prosocial",1
"5578","5e34a2c2f1319b4763f82289","Competative",16,1087.76000002399,1,0,"Option 2",41,NA,NA,NA,1,"Choose",13,0.722222222222222,0.8125,14,0.777777777777778,40,"Postgraduate Degree (e.g. MA; MSc)","""White""","Agnostic","Female",48,47,0,1,3,5,1,4,13,3,14369.72,2,"Competative","Prosocial",8,5,8,8,0,3,"Prosocial",1
"5579","5e34a2c2f1319b4763f82289","Competative",17,2572.75499997195,0,1,"Option 2",41,NA,NA,NA,1,"Choose",13,0.722222222222222,0.764705882352941,14,0.777777777777778,40,"Postgraduate Degree (e.g. MA; MSc)","""White""","Agnostic","Female",48,47,0,1,3,5,1,4,13,3,14369.72,1,"Competative","Individual",12,6,10,2,8,6,"Competative",3
"5580","5e34a2c2f1319b4763f82289","Competative",18,4337.97999995295,1,0,"Option 2",41,NA,NA,NA,1,"Choose",14,0.777777777777778,0.777777777777778,14,0.777777777777778,40,"Postgraduate Degree (e.g. MA; MSc)","""White""","Agnostic","Female",48,47,0,1,3,5,1,4,13,3,14369.72,2,"Competative","Individual",7,2,8,5,5,3,"Individual",2
"5581","5e360848a42bce5c5fce0b89","Prosocial",1,4456.96499999997,0,1,"Option 2",71,NA,NA,NA,1,"Choose",0,0,0,3,0.166666666666667,51,"Undergraduate Degree (e.g. BSc; MBBS)","English/Welsh/Scottish/Northern Irish/British","Christian","Male",50,58,4,18,3,7,6,0,16,6,43002.72,1,"Competative","Individual",8,2,9,5,6,4,"Competative",3
"5582","5e360848a42bce5c5fce0b89","Prosocial",2,7055.03499999997,1,0,"Option 2",71,NA,NA,NA,1,"Choose",1,0.0555555555555556,0.5,3,0.166666666666667,51,"Undergraduate Degree (e.g. BSc; MBBS)","English/Welsh/Scottish/Northern Irish/British","Christian","Male",50,58,4,18,3,7,6,0,16,6,43002.72,2,"Competative","Individual",10,6,8,2,6,4,"Individual",2
"5583","5e360848a42bce5c5fce0b89","Prosocial",3,2745.79500000004,0,1,"Option 1",71,NA,NA,NA,1,"Choose",1,0.0555555555555556,0.333333333333333,3,0.166666666666667,51,"Undergraduate Degree (e.g. BSc; MBBS)","English/Welsh/Scottish/Northern Irish/British","Christian","Male",50,58,4,18,3,7,6,0,16,6,43002.72,2,"Prosocial","Individual",7,7,10,5,0,5,"Individual",2
"5584","5e360848a42bce5c5fce0b89","Prosocial",4,1931.13500000004,0,1,"Option 2",71,NA,NA,NA,1,"Choose",1,0.0555555555555556,0.25,3,0.166666666666667,51,"Undergraduate Degree (e.g. BSc; MBBS)","English/Welsh/Scottish/Northern Irish/British","Christian","Male",50,58,4,18,3,7,6,0,16,6,43002.72,1,"Competative","Individual",6,2,8,5,4,3,"Competative",3
"5585","5e360848a42bce5c5fce0b89","Prosocial",5,2177.95999999999,1,0,"Option 2",71,NA,NA,NA,1,"Choose",2,0.111111111111111,0.4,3,0.166666666666667,51,"Undergraduate Degree (e.g. BSc; MBBS)","English/Welsh/Scottish/Northern Irish/British","Christian","Male",50,58,4,18,3,7,6,0,16,6,43002.72,2,"Competative","Individual",12,6,10,2,8,6,"Individual",2
"5586","5e360848a42bce5c5fce0b89","Prosocial",6,2209.11999999998,0,1,"Option 1",71,NA,NA,NA,1,"Choose",2,0.111111111111111,0.333333333333333,3,0.166666666666667,51,"Undergraduate Degree (e.g. BSc; MBBS)","English/Welsh/Scottish/Northern Irish/British","Christian","Male",50,58,4,18,3,7,6,0,16,6,43002.72,2,"Prosocial","Individual",8,8,10,5,0,5,"Individual",2
"5587","5e360848a42bce5c5fce0b89","Prosocial",7,2938.96500000005,0,1,"Option 2",71,NA,NA,NA,1,"Choose",2,0.111111111111111,0.285714285714286,3,0.166666666666667,51,"Undergraduate Degree (e.g. BSc; MBBS)","English/Welsh/Scottish/Northern Irish/British","Christian","Male",50,58,4,18,3,7,6,0,16,6,43002.72,1,"Competative","Individual",7,2,8,5,5,3,"Competative",3
"5588","5e360848a42bce5c5fce0b89","Prosocial",8,1410.02000000003,0,1,"Option 2",71,NA,NA,NA,1,"Choose",2,0.111111111111111,0.25,3,0.166666666666667,51,"Undergraduate Degree (e.g. BSc; MBBS)","English/Welsh/Scottish/Northern Irish/British","Christian","Male",50,58,4,18,3,7,6,0,16,6,43002.72,1,"Individual","Prosocial",12,5,8,8,0,7,"Individual",2
"5589","5e360848a42bce5c5fce0b89","Prosocial",9,1121.83000000005,0,1,"Option 1",71,NA,NA,NA,1,"Choose",2,0.111111111111111,0.222222222222222,3,0.166666666666667,51,"Undergraduate Degree (e.g. BSc; MBBS)","English/Welsh/Scottish/Northern Irish/British","Christian","Male",50,58,4,18,3,7,6,0,16,6,43002.72,2,"Prosocial","Competative",6,6,6,2,0,4,"Competative",3
"5590","5e360848a42bce5c5fce0b89","Prosocial",10,1961.095,0,1,"Option 2",71,NA,NA,NA,1,"Choose",2,0.111111111111111,0.2,3,0.166666666666667,51,"Undergraduate Degree (e.g. BSc; MBBS)","English/Welsh/Scottish/Northern Irish/British","Christian","Male",50,58,4,18,3,7,6,0,16,6,43002.72,1,"Individual","Prosocial",12,5,10,10,0,7,"Individual",2
"5591","5e360848a42bce5c5fce0b89","Prosocial",11,8398.39500000005,0,1,"Option 2",71,NA,NA,NA,1,"Choose",2,0.111111111111111,0.181818181818182,3,0.166666666666667,51,"Undergraduate Degree (e.g. BSc; MBBS)","English/Welsh/Scottish/Northern Irish/British","Christian","Male",50,58,4,18,3,7,6,0,16,6,43002.72,1,"Competative","Prosocial",10,5,10,10,0,5,"Competative",3
"5592","5e360848a42bce5c5fce0b89","Prosocial",12,8072.15499999994,0,1,"Option 2",71,NA,NA,NA,1,"Choose",2,0.111111111111111,0.166666666666667,3,0.166666666666667,51,"Undergraduate Degree (e.g. BSc; MBBS)","English/Welsh/Scottish/Northern Irish/British","Christian","Male",50,58,4,18,3,7,6,0,16,6,43002.72,1,"Competative","Prosocial",8,5,8,8,0,3,"Competative",3
"5593","5e360848a42bce5c5fce0b89","Prosocial",13,4897.85000000003,0,1,"Option 1",71,NA,NA,NA,1,"Choose",2,0.111111111111111,0.153846153846154,3,0.166666666666667,51,"Undergraduate Degree (e.g. BSc; MBBS)","English/Welsh/Scottish/Northern Irish/British","Christian","Male",50,58,4,18,3,7,6,0,16,6,43002.72,2,"Prosocial","Competative",7,7,7,2,0,5,"Competative",3
"5594","5e360848a42bce5c5fce0b89","Prosocial",14,2600.62500000003,0,1,"Option 1",71,NA,NA,NA,1,"Choose",2,0.111111111111111,0.142857142857143,3,0.166666666666667,51,"Undergraduate Degree (e.g. BSc; MBBS)","English/Welsh/Scottish/Northern Irish/British","Christian","Male",50,58,4,18,3,7,6,0,16,6,43002.72,2,"Prosocial","Competative",8,8,8,2,0,6,"Competative",3
"5595","5e360848a42bce5c5fce0b89","Prosocial",15,2989.17499999993,0,1,"Option 2",71,NA,NA,NA,1,"Choose",2,0.111111111111111,0.133333333333333,3,0.166666666666667,51,"Undergraduate Degree (e.g. BSc; MBBS)","English/Welsh/Scottish/Northern Irish/British","Christian","Male",50,58,4,18,3,7,6,0,16,6,43002.72,1,"Individual","Prosocial",12,5,9,9,0,7,"Individual",2
"5596","5e360848a42bce5c5fce0b89","Prosocial",16,1971.46499999997,1,0,"Option 2",71,NA,NA,NA,1,"Choose",3,0.166666666666667,0.1875,3,0.166666666666667,51,"Undergraduate Degree (e.g. BSc; MBBS)","English/Welsh/Scottish/Northern Irish/British","Christian","Male",50,58,4,18,3,7,6,0,16,6,43002.72,2,"Competative","Individual",11,6,9,2,7,5,"Individual",2
"5597","5e360848a42bce5c5fce0b89","Prosocial",17,1709.07999999996,0,1,"Option 1",71,NA,NA,NA,1,"Choose",3,0.166666666666667,0.176470588235294,3,0.166666666666667,51,"Undergraduate Degree (e.g. BSc; MBBS)","English/Welsh/Scottish/Northern Irish/British","Christian","Male",50,58,4,18,3,7,6,0,16,6,43002.72,2,"Prosocial","Individual",6,6,10,5,0,5,"Individual",2
"5598","5e360848a42bce5c5fce0b89","Prosocial",18,2102.81499999997,0,1,"Option 2",71,NA,NA,NA,1,"Choose",3,0.166666666666667,0.166666666666667,3,0.166666666666667,51,"Undergraduate Degree (e.g. BSc; MBBS)","English/Welsh/Scottish/Northern Irish/British","Christian","Male",50,58,4,18,3,7,6,0,16,6,43002.72,1,"Competative","Prosocial",9,5,9,9,0,4,"Competative",3
"5599","5e3aa9e1764672000d62723d","Prosocial",1,2733.5449999664,1,0,"Option 1",0,NA,NA,NA,1,"Choose",1,0.0555555555555556,1,15,0.833333333333333,37,"College/Sixth Form (A level or equivalent)","English/Welsh/Scottish/Northern Irish/British","Christian","Female",67,56,0,5,3,4,3,3,13,3,14580.2,1,"Prosocial","Individual",7,7,10,5,0,5,"Prosocial",1
"5600","5e3aa9e1764672000d62723d","Prosocial",2,1884.46000003023,1,0,"Option 1",0,NA,NA,NA,1,"Choose",2,0.111111111111111,1,15,0.833333333333333,37,"College/Sixth Form (A level or equivalent)","English/Welsh/Scottish/Northern Irish/British","Christian","Female",67,56,0,5,3,4,3,3,13,3,14580.2,1,"Prosocial","Individual",8,8,10,5,0,5,"Prosocial",1
"5601","5e3aa9e1764672000d62723d","Prosocial",3,3986.55500001041,0,1,"Option 2",0,NA,NA,NA,1,"Choose",2,0.111111111111111,0.666666666666667,15,0.833333333333333,37,"College/Sixth Form (A level or equivalent)","English/Welsh/Scottish/Northern Irish/British","Christian","Female",67,56,0,5,3,4,3,3,13,3,14580.2,1,"Competative","Individual",10,6,8,2,6,4,"Competative",3
"5602","5e3aa9e1764672000d62723d","Prosocial",4,1827.57999998285,1,0,"Option 2",0,NA,NA,NA,1,"Choose",3,0.166666666666667,0.75,15,0.833333333333333,37,"College/Sixth Form (A level or equivalent)","English/Welsh/Scottish/Northern Irish/British","Christian","Female",67,56,0,5,3,4,3,3,13,3,14580.2,2,"Individual","Prosocial",12,5,10,10,0,7,"Prosocial",1
"5603","5e3aa9e1764672000d62723d","Prosocial",5,1077.9549999861,1,0,"Option 1",0,NA,NA,NA,1,"Choose",4,0.222222222222222,0.8,15,0.833333333333333,37,"College/Sixth Form (A level or equivalent)","English/Welsh/Scottish/Northern Irish/British","Christian","Female",67,56,0,5,3,4,3,3,13,3,14580.2,1,"Prosocial","Competative",8,8,8,2,0,6,"Prosocial",1
"5604","5e3aa9e1764672000d62723d","Prosocial",6,703.429999994114,1,0,"Option 1",0,NA,NA,NA,1,"Choose",5,0.277777777777778,0.833333333333333,15,0.833333333333333,37,"College/Sixth Form (A level or equivalent)","English/Welsh/Scottish/Northern Irish/British","Christian","Female",67,56,0,5,3,4,3,3,13,3,14580.2,1,"Prosocial","Competative",7,7,7,2,0,5,"Prosocial",1
"5605","5e3aa9e1764672000d62723d","Prosocial",7,711.840000003576,1,0,"Option 1",0,NA,NA,NA,1,"Choose",6,0.333333333333333,0.857142857142857,15,0.833333333333333,37,"College/Sixth Form (A level or equivalent)","English/Welsh/Scottish/Northern Irish/British","Christian","Female",67,56,0,5,3,4,3,3,13,3,14580.2,1,"Prosocial","Competative",6,6,6,2,0,4,"Prosocial",1
"5606","5e3aa9e1764672000d62723d","Prosocial",8,653.465000039432,1,0,"Option 1",0,NA,NA,NA,1,"Choose",7,0.388888888888889,0.875,15,0.833333333333333,37,"College/Sixth Form (A level or equivalent)","English/Welsh/Scottish/Northern Irish/British","Christian","Female",67,56,0,5,3,4,3,3,13,3,14580.2,1,"Prosocial","Individual",6,6,10,5,0,5,"Prosocial",1
"5607","5e3aa9e1764672000d62723d","Prosocial",9,3983.83000004105,1,0,"Option 2",0,NA,NA,NA,1,"Choose",8,0.444444444444444,0.888888888888889,15,0.833333333333333,37,"College/Sixth Form (A level or equivalent)","English/Welsh/Scottish/Northern Irish/British","Christian","Female",67,56,0,5,3,4,3,3,13,3,14580.2,2,"Individual","Prosocial",12,5,9,9,0,7,"Prosocial",1
"5608","5e3aa9e1764672000d62723d","Prosocial",10,2031.10500000184,1,0,"Option 2",0,NA,NA,NA,1,"Choose",9,0.5,0.9,15,0.833333333333333,37,"College/Sixth Form (A level or equivalent)","English/Welsh/Scottish/Northern Irish/British","Christian","Female",67,56,0,5,3,4,3,3,13,3,14580.2,2,"Competative","Individual",8,2,9,5,6,4,"Individual",2
"5609","5e3aa9e1764672000d62723d","Prosocial",11,1556.42999999691,0,1,"Option 2",0,NA,NA,NA,1,"Choose",9,0.5,0.818181818181818,15,0.833333333333333,37,"College/Sixth Form (A level or equivalent)","English/Welsh/Scottish/Northern Irish/British","Christian","Female",67,56,0,5,3,4,3,3,13,3,14580.2,1,"Competative","Individual",11,6,9,2,7,5,"Competative",3
"5610","5e3aa9e1764672000d62723d","Prosocial",12,1416.09999997308,1,0,"Option 2",0,NA,NA,NA,1,"Choose",10,0.555555555555556,0.833333333333333,15,0.833333333333333,37,"College/Sixth Form (A level or equivalent)","English/Welsh/Scottish/Northern Irish/British","Christian","Female",67,56,0,5,3,4,3,3,13,3,14580.2,2,"Competative","Individual",6,2,8,5,4,3,"Individual",2
"5611","5e3aa9e1764672000d62723d","Prosocial",13,3512.44000002043,1,0,"Option 2",0,NA,NA,NA,1,"Choose",11,0.611111111111111,0.846153846153846,15,0.833333333333333,37,"College/Sixth Form (A level or equivalent)","English/Welsh/Scottish/Northern Irish/British","Christian","Female",67,56,0,5,3,4,3,3,13,3,14580.2,2,"Competative","Individual",7,2,8,5,5,3,"Individual",2
"5612","5e3aa9e1764672000d62723d","Prosocial",14,887.445000000298,1,0,"Option 2",0,NA,NA,NA,1,"Choose",12,0.666666666666667,0.857142857142857,15,0.833333333333333,37,"College/Sixth Form (A level or equivalent)","English/Welsh/Scottish/Northern Irish/British","Christian","Female",67,56,0,5,3,4,3,3,13,3,14580.2,2,"Competative","Prosocial",10,5,10,10,0,5,"Prosocial",1
"5613","5e3aa9e1764672000d62723d","Prosocial",15,1011.22500002384,1,0,"Option 2",0,NA,NA,NA,1,"Choose",13,0.722222222222222,0.866666666666667,15,0.833333333333333,37,"College/Sixth Form (A level or equivalent)","English/Welsh/Scottish/Northern Irish/British","Christian","Female",67,56,0,5,3,4,3,3,13,3,14580.2,2,"Competative","Prosocial",8,5,8,8,0,3,"Prosocial",1
"5614","5e3aa9e1764672000d62723d","Prosocial",16,1973.6050000065,0,1,"Option 2",0,NA,NA,NA,1,"Choose",13,0.722222222222222,0.8125,15,0.833333333333333,37,"College/Sixth Form (A level or equivalent)","English/Welsh/Scottish/Northern Irish/British","Christian","Female",67,56,0,5,3,4,3,3,13,3,14580.2,1,"Competative","Individual",12,6,10,2,8,6,"Competative",3
"5615","5e3aa9e1764672000d62723d","Prosocial",17,1806.93500000052,1,0,"Option 2",0,NA,NA,NA,1,"Choose",14,0.777777777777778,0.823529411764706,15,0.833333333333333,37,"College/Sixth Form (A level or equivalent)","English/Welsh/Scottish/Northern Irish/British","Christian","Female",67,56,0,5,3,4,3,3,13,3,14580.2,2,"Competative","Prosocial",9,5,9,9,0,4,"Prosocial",1
